device,case_id,family,cells,rank,payload_bytes,consumers,reuse,working_records,cache,comparison,median_difference_us,ci_low,ci_high,winner,test_effect_mean_us,raw_p,test,multiple_testing_family,corrected_p
cpu,57,core,2304,32,294912,3,2,1,warm,G minus F,-158.00099999999998,-163.72800000000007,-137.74700000000007,G,-149.62954545454548,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,57,core,2304,32,294912,3,2,1,warm,F minus D,-1004.1990000000004,-1012.924,-994.1119999999999,F,-1003.2172727272726,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,57,core,2304,32,294912,3,2,1,warm,E minus D,-999.4100000000004,-1009.5099999999999,-995.1759999999998,E,-1000.6553636363637,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,58,core,2304,32,294912,3,4,1,warm,E minus C,-276.7450000000001,-291.2959999999998,-265.6890000000001,E,-280.7174545454546,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,58,core,2304,32,294912,3,4,1,warm,D minus C,1712.016,1694.8970000000008,1727.2409999999998,C,1700.7434545454546,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,58,core,2304,32,294912,3,4,1,warm,G minus F,-470.6469999999997,-497.64500000000044,-363.22000000000025,G,-445.7026363636365,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,58,core,2304,32,294912,3,4,1,warm,F minus D,-1997.8039999999999,-2016.8660000000004,-1984.195,F,-1993.012909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,58,core,2304,32,294912,3,4,1,warm,E minus D,-1982.4670000000003,-2002.0460000000005,-1971.8240000000003,E,-1981.4609090909094,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,59,core,2304,32,294912,3,8,1,warm,E minus C,-626.4479999999994,-634.6250000000005,-591.9270000000001,E,-615.2131818181817,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,59,core,2304,32,294912,3,8,1,warm,D minus C,3354.676,3313.682999999999,3389.1729999999993,C,3356.507909090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,59,core,2304,32,294912,3,8,1,warm,G minus F,-1241.442,-1256.3569999999997,-1199.3589999999992,G,-1206.5055454545452,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,59,core,2304,32,294912,3,8,1,warm,F minus D,-3944.963999999999,-3988.427,-3939.139,F,-3959.795,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,59,core,2304,32,294912,3,8,1,warm,E minus D,-3969.8479999999995,-3995.752999999999,-3944.439000000001,E,-3971.7210909090904,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,60,core,2304,32,294912,3,16,1,warm,E minus C,-1272.8319999999985,-1289.8780000000006,-1243.853,E,-1271.9775454545459,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,60,core,2304,32,294912,3,16,1,warm,D minus C,6741.848,6709.131000000002,6776.048999999997,C,6754.395636363636,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,60,core,2304,32,294912,3,16,1,warm,G minus F,-2585.097,-2646.953999999998,-2531.5169999999985,G,-2576.6564545454544,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,60,core,2304,32,294912,3,16,1,warm,F minus D,-7994.818000000003,-8054.836000000001,-7927.232000000002,F,-7990.143818181819,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,60,core,2304,32,294912,3,16,1,warm,E minus D,-7999.009000000003,-8046.868000000001,-7976.729000000004,E,-8026.373181818184,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,61,core,2304,32,294912,3,32,1,warm,E minus C,-2577.078000000014,-2718.7620000000024,-2419.5120000000043,E,-2569.3402727272737,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,61,core,2304,32,294912,3,32,1,warm,D minus C,13331.990000000009,13195.61600000001,13365.205,C,13291.952727272728,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,61,core,2304,32,294912,3,32,1,warm,G minus F,-5345.447,-5495.289999999996,-5322.601000000007,G,-5370.684,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,61,core,2304,32,294912,3,32,1,warm,F minus D,-15856.487000000012,-15968.326000000005,-15749.832999999999,F,-15846.135272727277,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,61,core,2304,32,294912,3,32,1,warm,E minus D,-15853.658000000007,-15907.107000000002,-15777.084000000003,E,-15861.293,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,62,core,2304,32,294912,3,64,1,warm,E minus C,-5287.766999999978,-5444.406999999999,-5139.065999999981,E,-5225.725636363642,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,62,core,2304,32,294912,3,64,1,warm,D minus C,26748.531999999977,26678.806999999986,26849.96299999999,C,26773.566909090896,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,62,core,2304,32,294912,3,64,1,warm,G minus F,-10810.352999999997,-10931.791999999998,-10699.353000000014,G,-10826.738000000003,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,62,core,2304,32,294912,3,64,1,warm,F minus D,-32039.58499999999,-32129.237999999972,-31971.468999999972,F,-32051.607999999986,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,62,core,2304,32,294912,3,64,1,warm,E minus D,-32044.605000000007,-32258.027999999995,-31976.50599999997,E,-31999.29254545454,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,63,core,2304,32,294912,3,128,1,warm,E minus C,-10267.717000000004,-10590.453999999998,-9995.184000000037,E,-10278.373272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,63,core,2304,32,294912,3,128,1,warm,D minus C,53451.532999999974,53380.95199999998,54164.68499999999,C,53702.10209090907,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,63,core,2304,32,294912,3,128,1,warm,G minus F,-20922.648999999994,-21430.717000000026,-19787.047999999984,G,-20658.307999999994,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,63,core,2304,32,294912,3,128,1,warm,F minus D,-63899.31799999996,-64293.75699999994,-63490.28099999986,F,-63894.0669090909,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,63,core,2304,32,294912,3,128,1,warm,E minus D,-64016.15200000006,-64340.39999999989,-63719.24999999998,E,-63980.475363636346,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,64,rank,576,8,18432,3,8,1,warm,E minus C,-116.4050000000002,-134.4280000000001,-85.32399999999996,E,-116.4187272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,64,rank,576,8,18432,3,8,1,warm,D minus C,1355.2940000000003,1301.2800000000002,1360.3780000000002,C,1339.402272727273,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,64,rank,576,8,18432,3,8,1,warm,G minus F,-173.846,-180.96499999999997,-169.748,G,-178.8856363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,64,rank,576,8,18432,3,8,1,warm,F minus D,-1467.897,-1474.8330000000005,-1448.422,F,-1462.5540909090912,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,64,rank,576,8,18432,3,8,1,warm,E minus D,-1455.176,-1467.259,-1446.3720000000003,E,-1455.8210000000001,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,65,rank,576,32,73728,3,8,1,warm,E minus C,-161.46600000000012,-171.66099999999994,-149.70700000000022,E,-163.83654545454553,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,65,rank,576,32,73728,3,8,1,warm,D minus C,1369.7969999999996,1342.335,1373.3010000000004,C,1347.010727272727,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,65,rank,576,32,73728,3,8,1,warm,G minus F,-260.24,-270.44500000000005,-251.014,G,-240.26227272727274,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,65,rank,576,32,73728,3,8,1,warm,F minus D,-1532.0229999999997,-1539.2029999999995,-1521.08,F,-1529.397181818182,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,65,rank,576,32,73728,3,8,1,warm,E minus D,-1526.7569999999996,-1535.6499999999999,-1511.5520000000001,E,-1510.8472727272726,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,66,rank,576,128,294912,3,8,1,warm,E minus C,-394.74599999999964,-404.05700000000024,-329.26399999999967,E,-372.11663636363653,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,66,rank,576,128,294912,3,8,1,warm,D minus C,991.1639999999993,975.8150000000005,1008.1959999999999,C,993.3804545454543,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,66,rank,576,128,294912,3,8,1,warm,G minus F,-698.3739999999993,-744.0770000000007,-620.5789999999997,G,-680.4432727272728,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,66,rank,576,128,294912,3,8,1,warm,F minus D,-1385.125,-1389.071,-1331.8430000000003,F,-1368.0651818181816,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,66,rank,576,128,294912,3,8,1,warm,E minus D,-1387.5500000000002,-1400.1829999999995,-1309.4739999999993,E,-1365.497090909091,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,67,working_set,576,32,73728,3,8,1,warm,E minus C,-175.44500000000028,-240.64099999999996,-163.3699999999999,E,-181.9686363636364,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,67,working_set,576,32,73728,3,8,1,warm,D minus C,1337.3499999999992,1270.449,1360.4109999999998,C,1434.6249999999998,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,67,working_set,576,32,73728,3,8,1,warm,G minus F,-261.1629999999999,-269.07400000000007,-259.696,G,-262.04109090909094,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,67,working_set,576,32,73728,3,8,1,warm,F minus D,-1523.744,-1532.9119999999998,-1509.4299999999998,F,-1632.4331818181818,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,67,working_set,576,32,73728,3,8,1,warm,E minus D,-1512.9829999999997,-1531.8020000000004,-1511.991,E,-1616.5936363636363,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
cpu,68,working_set,576,32,73728,3,8,1,eviction_buffer,E minus C,-252.6980000000001,-293.79499999999985,-194.30099999999993,E,-249.85618181818174,0.0009765625,exact paired sign-flip of mean; assumes exchangeable symmetric run-block differences,all server layout contrasts; exploratory,0.7421875
